rup_mag,dist_rjb,result_type,damping,pgv,pga,0.0500,0.1000,0.2000,0.3003,0.5000,1.0000,2.0000,5.0000,10.0000
7.20,199.99,MEAN,5.0,2.68596284e+01,1.19503142e-02,1.30580800e-02,1.63900140e-02,2.62590690e-02,3.22239908e-02,3.46241663e-02,2.70756770e-02,1.52468218e-02,5.75412543e-03,2.39430418e-03
7.20,250.03,MEAN,5.0,1.98792502e+01,6.23417981e-03,6.76673742e-03,8.40386998e-03,1.47495688e-02,1.97687552e-02,2.34519697e-02,2.03085691e-02,1.20470115e-02,4.59176152e-03,1.96417113e-03
7.20,299.92,MEAN,5.0,1.50418066e+01,3.30125692e-03,3.56106027e-03,4.39419499e-03,8.39420023e-03,1.24273727e-02,1.61949393e-02,1.55983738e-02,9.73148964e-03,3.76079209e-03,1.63447892e-03
7.20,349.95,MEAN,5.0,1.16171608e+01,1.76148652e-03,1.89923771e-03,2.31355232e-03,4.85712549e-03,7.90823060e-03,1.14466743e-02,1.21109810e-02,7.99796178e-03,3.12665040e-03,1.38222685e-03
7.20,399.94,MEAN,5.0,9.07820530e+00,9.46192115e-04,1.01620031e-03,1.23219467e-03,2.82995366e-03,5.08369310e-03,8.13915510e-03,9.53628725e-03,6.63711472e-03,2.62772144e-03,1.17999271e-03
7.20,500.03,MEAN,5.0,5.68067574e+00,2.77191127e-04,2.96742208e-04,3.56844760e-04,9.84417497e-04,2.14377560e-03,4.21579345e-03,6.04754800e-03,4.70846476e-03,1.91813568e-03,8.77565062e-04
7.20,749.89,MEAN,5.0,1.93419386e+00,1.36734883e-05,1.43641299e-05,1.69738095e-05,7.54361168e-05,2.68274457e-04,8.83648052e-04,2.10416273e-03,2.16760091e-03,9.40977685e-04,4.50172876e-04
7.20,1000.00,MEAN,5.0,7.03720172e-01,6.95952060e-07,7.31272639e-07,8.52077945e-07,6.10350528e-06,3.56844760e-05,1.96824576e-04,7.82851385e-04,1.06728234e-03,4.95426604e-04,2.43713353e-04
7.30,0.10,MEAN,5.0,7.64187624e+02,6.35593320e-01,7.84656044e-01,1.12532852e+00,1.49892300e+00,1.39919848e+00,1.05822819e+00,5.63610823e-01,2.85482390e-01,1.05579433e-01,2.89653863e-02
7.30,1.00,MEAN,5.0,7.31981323e+02,5.91261124e-01,7.25235951e-01,1.05676720e+00,1.42685330e+00,1.33499403e+00,1.01199723e+00,5.42974363e-01,2.76553605e-01,1.02253769e-01,2.82474549e-02
7.30,2.00,MEAN,5.0,6.60845596e+02,5.21049909e-01,6.33839535e-01,9.35791992e-01,1.27109885e+00,1.19118530e+00,9.13017968e-01,4.94400982e-01,2.52626744e-01,9.44015933e-02,2.65264617e-02
7.30,5.00,MEAN,5.0,4.72715671e+02,3.92988032e-01,4.70088173e-01,6.87035731e-01,9.16176872e-01,8.57589242e-01,6.63100453e-01,3.66420130e-01,1.88355942e-01,7.08401259e-02,2.10755698e-02
7.30,10.00,MEAN,5.0,3.25012452e+02,2.99350043e-01,3.52597578e-01,5.02203025e-01,6.51147420e-01,6.03363903e-01,4.67605192e-01,2.60482964e-01,1.32580400e-01,5.01394221e-02,1.57717297e-02
7.30,15.00,MEAN,5.0,2.53863346e+02,2.47616354e-01,2.89653863e-01,4.04556631e-01,5.16867618e-01,4.77506540e-01,3.71346491e-01,2.08967778e-01,1.05530823e-01,3.97264104e-02,1.29473034e-02
7.30,20.00,MEAN,5.0,2.10862815e+02,2.13097976e-01,2.46933109e-01,3.41727024e-01,4.32891765e-01,3.99281625e-01,3.11300146e-01,1.76595375e-01,8.90798187e-02,3.35335340e-02,1.12119028e-02
7.30,25.00,MEAN,5.0,1.82641725e+02,1.87231676e-01,2.16062464e-01,2.95242806e-01,3.71774266e-01,3.45365796e-01,2.70819121e-01,1.54518088e-01,7.78716406e-02,2.93007896e-02,9.97882312e-03
7.30,29.99,MEAN,5.0,1.61175861e+02,1.66295051e-01,1.91108201e-01,2.59226457e-01,3.26196521e-01,3.02955837e-01,2.40092904e-01,1.38477535e-01,6.95151276e-02,2.61263851e-02,9.06106664e-03
7.30,39.99,MEAN,5.0,1.31613367e+02,1.35512490e-01,1.54304760e-01,2.06908973e-01,2.60243160e-01,2.43937925e-01,1.95424642e-01,1.15074560e-01,5.79935006e-02,2.17510048e-02,7.74246631e-03
7.30,50.00,MEAN,5.0,1.11609201e+02,1.12222341e-01,1.27022111e-01,1.68569626e-01,2.13441726e-01,2.02852014e-01,1.64732513e-01,9.88961362e-02,5.00701998e-02,1.87274792e-02,6.82463336e-03
7.30,59.98,MEAN,5.0,9.69616506e+01,9.43581298e-02,1.06605430e-01,1.39501644e-01,1.77492221e-01,1.72020151e-01,1.42389946e-01,8.68319041e-02,4.40939824e-02,1.66141958e-02,6.12180264e-03
7.30,69.98,MEAN,5.0,8.55460576e+01,7.99427943e-02,9.00905679e-02,1.17403035e-01,1.51105170e-01,1.47631599e-01,1.24388240e-01,7.74068375e-02,3.96076727e-02,1.48929017e-02,5.57672622e-03
7.30,79.98,MEAN,5.0,7.64187624e+01,6.82463336e-02,7.65736457e-02,9.91469422e-02,1.28315560e-01,1.27990968e-01,1.09996616e-01,6.97556395e-02,3.60229541e-02,1.35325402e-02,5.13309527e-03
7.30,89.95,MEAN,5.0,6.90398756e+01,5.85166324e-02,6.55208201e-02,8.43877338e-02,1.10912201e-01,1.11938459e-01,9.79894510e-02,6.34277527e-02,3.28835976e-02,1.23987906e-02,4.75969720e-03
7.30,100.00,MEAN,5.0,6.27191263e+01,5.03824549e-02,5.62703122e-02,7.21903794e-02,9.60460092e-02,9.86005470e-02,8.78171472e-02,5.79801486e-02,3.03444538e-02,1.14493103e-02,4.43077120e-03
7.30,109.90,MEAN,5.0,5.73455867e+01,4.36093210e-02,4.85488922e-02,6.19554227e-02,8.35755656e-02,8.71724645e-02,7.91551770e-02,5.32695864e-02,2.81047240e-02,1.06335756e-02,4.15795059e-03
7.30,119.95,MEAN,5.0,5.26501969e+01,3.76946161e-02,4.20222522e-02,5.33555160e-02,7.30263046e-02,7.74068375e-02,7.17594869e-02,4.91449983e-02,2.61564816e-02,9.92383019e-03,3.90013217e-03
7.30,149.97,MEAN,5.0,4.17734169e+01,2.48873883e-02,2.75409759e-02,3.45286282e-02,4.94059580e-02,5.53323766e-02,5.42974363e-02,3.95894369e-02,2.16760091e-02,8.24668345e-03,3.31191609e-03
7.30,199.99,MEAN,5.0,2.98194755e+01,1.26875955e-02,1.40081029e-02,1.73212538e-02,2.68583497e-02,3.29897728e-02,3.57338100e-02,2.86932224e-02,1.65912583e-02,6.34277527e-03,2.62409361e-03
7.30,250.03,MEAN,5.0,2.20241928e+01,6.65241485e-03,7.27745158e-03,8.93880214e-03,1.51105170e-02,2.02852014e-02,2.42873049e-02,2.16311358e-02,1.30791441e-02,5.07433721e-03,2.13638404e-03
7.30,299.92,MEAN,5.0,1.67880402e+01,3.52354096e-03,3.84573473e-03,4.67282293e-03,8.59764135e-03,1.27080620e-02,1.68919320e-02,1.66295051e-02,1.05822819e-02,4.15316633e-03,1.77778536e-03
7.30,349.95,MEAN,5.0,1.29598507e+01,1.88486098e-03,2.05342727e-03,2.47616354e-03,4.97598800e-03,8.08684882e-03,1.18653164e-02,1.29353840e-02,8.69920018e-03,3.45843266e-03,1.50549502e-03
7.30,399.94,MEAN,5.0,1.01274475e+01,1.01643433e-03,1.10047283e-03,1.32519358e-03,2.90187917e-03,5.19971242e-03,8.44654936e-03,1.01971621e-02,7.23401366e-03,2.89987531e-03,1.27755417e-03
7.30,500.03,MEAN,5.0,6.35330932e+00,2.99350043e-04,3.21720937e-04,3.82454103e-04,1.01199723e-03,2.19522644e-03,4.38307926e-03,6.48902316e-03,5.14255949e-03,2.11436190e-03,9.46192115e-04
7.30,749.89,MEAN,5.0,2.17570495e+00,1.47835701e-05,1.57898980e-05,1.83687382e-05,7.75852787e-05,2.74713071e-04,9.19981988e-04,2.26610132e-03,2.37672713e-03,1.03604668e-03,4.83147041e-04
7.30,1000.00,MEAN,5.0,7.93779722e-01,7.55230159e-07,8.01270815e-07,9.20617708e-07,6.28317744e-06,3.65830006e-05,2.05200930e-04,8.44654936e-04,1.17484162e-03,5.45229473e-04,2.60963233e-04
7.40,0.10,MEAN,5.0,8.08537189e+02,6.38086159e-01,7.87008321e-01,1.13104354e+00,1.51105170e+00,1.41214510e+00,1.06384737e+00,5.72373244e-01,2.97494763e-01,1.16756031e-01,3.32643717e-02
7.40,1.00,MEAN,5.0,7.74996962e+02,5.94948432e-01,7.30094916e-01,1.06482766e+00,1.42685330e+00,1.34796720e+00,1.01760522e+00,5.50401140e-01,2.86998300e-01,1.13130400e-01,3.24025601e-02
7.40,2.00,MEAN,5.0,7.01132341e+02,5.25992225e-01,6.41031431e-01,9.45103398e-01,1.27109885e+00,1.20664446e+00,9.18500346e-01,5.03244833e-01,2.64593593e-01,1.04515168e-01,3.03934027e-02
7.40,5.00,MEAN,5.0,5.05010026e+02,4.01586703e-01,4.80816458e-01,6.99808679e-01,9.23377578e-01,8.70320723e-01,6.70006976e-01,3.75214251e-01,1.97323734e-01,7.82310797e-02,2.38001297e-02
7.40,10.00,MEAN,5.0,3.49220717e+02,3.07949373e-01,3.63228004e-01,5.14966911e-01,6.57172413e-01,6.13591485e-01,4.74656382e-01,2.69326647e-01,1.39598041e-01,5.52814371e-02,1.77778536e-02
7.40,15.00,MEAN,5.0,2.73968101e+02,2.56259116e-01,3.00316590e-01,4.17329730e-01,5.22852663e-01,4.85265397e-01,3.76946161e-01,2.16311358e-01,1.11501144e-01,4.38005258e-02,1.44803588e-02
7.40,20.00,MEAN,5.0,2.28296892e+02,2.21758014e-01,2.57619851e-01,3.53410399e-01,4.37702800e-01,4.06985863e-01,3.18257996e-01,1.83941331e-01,9.44668262e-02,3.70066118e-02,1.25163968e-02
7.40,25.00,MEAN,5.0,1.97424024e+02,1.94661168e-01,2.25568953e-01,3.06887588e-01,3.77728126e-01,3.50492980e-01,2.76426277e-01,1.60390752e-01,8.26569402e-02,3.21720937e-02,1.11116697e-02
7.40,29.99,MEAN,5.0,1.74582215e+02,1.73691803e-01,2.00622355e-01,2.69698993e-01,3.30962908e-01,3.09370803e-01,2.44275170e-01,1.44071914e-01,7.39910728e-02,2.86998300e-02,1.00642015e-02
7.40,39.99,MEAN,5.0,1.43714305e+02,1.41670467e-01,1.62622010e-01,2.15069747e-01,2.63802754e-01,2.49045859e-01,1.99608635e-01,1.20082390e-01,6.17418054e-02,2.38659829e-02,8.56010958e-03
7.40,50.00,MEAN,5.0,1.21674620e+02,1.17646585e-01,1.34146493e-01,1.76676719e-01,2.17059763e-01,2.06670897e-01,1.68919320e-01,1.03461632e-01,5.35154676e-02,2.06908973e-02,7.52799504e-03
7.40,59.98,MEAN,5.0,1.05974164e+02,9.90556665e-02,1.12532852e-01,1.46480335e-01,1.81083685e-01,1.74573904e-01,1.45170818e-01,9.10918085e-02,4.72366755e-02,1.82759232e-02,6.73874968e-03
7.40,69.98,MEAN,5.0,9.36052053e+01,8.41355086e-02,9.52092895e-02,1.23219467e-01,1.53489731e-01,1.50203248e-01,1.27579038e-01,8.12230558e-02,4.24501593e-02,1.63109526e-02,6.12180264e-03
7.40,79.98,MEAN,5.0,8.38108027e+01,7.19414728e-02,8.12043556e-02,1.04154808e-01,1.30701125e-01,1.30942107e-01,1.12922198e-01,7.32789646e-02,3.85637558e-02,1.48620708e-02,5.62055658e-03
7.40,89.95,MEAN,5.0,7.57530285e+01,6.17133788e-02,6.95631636e-02,8.86909536e-02,1.13078314e-01,1.14124615e-01,1.00642015e-01,6.66621512e-02,3.54225094e-02,1.36232060e-02,5.20450373e-03
7.40,100.00,MEAN,5.0,6.88969505e+01,5.32205458e-02,5.98245340e-02,7.60290081e-02,9.79668907e-02,1.00526214e-01,9.03190424e-02,6.10631669e-02,3.27325111e-02,1.25654870e-02,4.84595441e-03
7.40,109.90,MEAN,5.0,6.29941181e+01,4.60764832e-02,5.16391785e-02,6.53249859e-02,8.52666743e-02,8.89568353e-02,8.15228444e-02,5.62185091e-02,3.03444538e-02,1.16756031e-02,4.53084624e-03
7.40,119.95,MEAN,5.0,5.78895269e+01,3.99097791e-02,4.47485868e-02,5.62573569e-02,7.44696520e-02,7.89549430e-02,7.38549017e-02,5.19492551e-02,2.82539599e-02,1.08887825e-02,4.25872233e-03
7.40,149.97,MEAN,5.0,4.60680681e+01,2.63620588e-02,2.93210369e-02,3.66167103e-02,5.04869720e-02,5.64910080e-02,5.59730954e-02,4.17906691e-02,2.34681753e-02,9.03190424e-03,3.59897910e-03
7.40,199.99,MEAN,5.0,3.29078872e+01,1.35512490e-02,1.49581996e-02,1.83687382e-02,2.74586590e-02,3.36340623e-02,3.68535496e-02,3.04634667e-02,1.79382191e-02,6.94831221e-03,2.83909107e-03
7.40,250.03,MEAN,5.0,2.44455605e+01,7.10852221e-03,7.83392347e-03,9.50997389e-03,1.54696086e-02,2.06670897e-02,2.51292383e-02,2.29551072e-02,1.41866327e-02,5.55749812e-03,2.30823129e-03
7.40,299.92,MEAN,5.0,1.86680949e+01,3.78163252e-03,4.14266032e-03,4.98745884e-03,8.81412742e-03,1.29652031e-02,1.74493528e-02,1.76595375e-02,1.15101060e-02,4.54652229e-03,1.90712573e-03
7.40,349.95,MEAN,5.0,1.43714305e+01,2.02013003e-03,2.20789962e-03,2.63863503e-03,5.10833446e-03,8.26759748e-03,1.22851178e-02,1.38031855e-02,9.47718426e-03,3.77554216e-03,1.60575515e-03
7.40,399.94,MEAN,5.0,1.12823612e+01,1.09138838e-03,1.18707819e-03,1.40662821e-03,2.98592795e-03,5.31470697e-03,8.75345139e-03,1.09038363e-02,7.89185913e-03,3.17160668e-03,1.36923920e-03
7.40,500.03,MEAN,5.0,7.09087778e+00,3.21498776e-04,3.48962954e-04,4.10373515e-04,1.03843502e-03,2.24635983e-03,4.55071172e-03,6.94511313e-03,5.62055658e-03,2.31089027e-03,1.01223028e-03
7.40,749.89,MEAN,5.0,2.43108420e+00,1.60132441e-05,1.72139019e-05,1.97596535e-05,7.98691982e-05,2.81111961e-04,9.57589388e-04,2.44275170e-03,2.60063453e-03,1.13130400e-03,5.13309527e-04
7.40,1000.00,MEAN,5.0,8.93099816e-01,8.20501396e-07,8.77161021e-07,9.95128867e-07,6.47558971e-06,3.74868825e-05,2.13589217e-04,9.12387495e-04,1.29145514e-03,5.93580089e-04,2.75282957e-04
7.50,0.10,MEAN,5.0,8.54279530e+02,6.40588775e-01,7.90640987e-01,1.13809712e+00,1.51105170e+00,1.43773659e+00,1.06925016e+00,5.81271894e-01,3.09442046e-01,1.28226954e-01,3.77119791e-02
7.50,1.00,MEAN,5.0,8.19218969e+02,5.98658736e-01,7.34817219e-01,1.07294961e+00,1.43906140e+00,1.36075308e+00,1.02324428e+00,5.59215660e-01,2.98936761e-01,1.24159320e-01,3.67011206e-02
7.50,2.00,MEAN,5.0,7.42677044e+02,5.32205458e-01,6.48155670e-01,9.55607004e-01,1.28315560e+00,1.22202284e+00,9.25506183e-01,5.12128947e-01,2.75029529e-01,1.14624994e-01,3.44095763e-02
7.50,5.00,MEAN,5.0,5.37279166e+02,4.08958580e-01,4.91449983e-01,7.12654980e-01,9.29350045e-01,8.82021810e-01,6.76985434e-01,3.84042532e-01,2.06290546e-01,8.57786732e-02,2.68089204e-02
7.50,10.00,MEAN,5.0,3.73336112e+02,3.16576975e-01,3.73920542e-01,5.28907012e-01,6.64323055e-01,6.22557292e-01,4.80263216e-01,2.76680992e-01,1.47088705e-01,6.05590878e-02,1.97869713e-02
7.50,15.00,MEAN,5.0,2.94103369e+02,2.64837405e-01,3.11013560e-01,4.30109787e-01,5.28785240e-01,4.92923274e-01,3.83865715e-01,2.23655367e-01,1.17944943e-01,4.80263216e-02,1.60575515e-02
7.50,20.00,MEAN,5.0,2.45810257e+02,2.29128612e-01,2.68274457e-01,3.64988621e-01,4.43689677e-01,4.13408426e-01,3.23876416e-01,1.89836328e-01,1.00156543e-01,4.03254595e-02,1.38350051e-02
7.50,25.00,MEAN,5.0,2.13550209e+02,2.02013003e-01,2.35060321e-01,3.17379831e-01,3.82542176e-01,3.56844760e-01,2.82019621e-01,1.67756488e-01,8.78980670e-02,3.51948667e-02,1.22596854e-02
7.50,29.99,MEAN,5.0,1.89365125e+02,1.81083685e-01,2.10125773e-01,2.80142709e-01,3.35798943e-01,3.14542493e-01,2.49907520e-01,1.50099527e-01,7.87733517e-02,3.14180571e-02,1.10682593e-02
7.50,39.99,MEAN,5.0,1.55811676e+02,1.47835701e-01,1.69738095e-01,2.24377510e-01,2.68583497e-01,2.52917759e-01,2.05200930e-01,1.25365872e-01,6.59142515e-02,2.61263851e-02,9.37733269e-03
7.50,50.00,MEAN,5.0,1.32434154e+02,1.23191098e-01,1.41247030e-01,1.83687382e-01,2.20637498e-01,2.10513196e-01,1.73092928e-01,1.08312686e-01,5.71056822e-02,2.25050159e-02,8.21635744e-03
7.50,59.98,MEAN,5.0,1.15504791e+02,1.03963125e-01,1.18707819e-01,1.53454393e-01,1.84662761e-01,1.78434704e-01,1.49375484e-01,9.54947123e-02,5.06733159e-02,1.99378959e-02,7.34140739e-03
7.50,69.98,MEAN,5.0,1.02211556e+02,8.85685071e-02,1.00665192e-01,1.29026621e-01,1.55876026e-01,1.52749334e-01,1.30942107e-01,8.53452440e-02,4.55910216e-02,1.78229392e-02,6.65241485e-03
7.50,79.98,MEAN,5.0,9.16009547e+01,7.57668661e-02,8.59368290e-02,1.09390429e-01,1.34301024e-01,1.33499403e-01,1.16005699e-01,7.71044288e-02,4.14075299e-02,1.61614128e-02,6.10772289e-03
7.50,89.95,MEAN,5.0,8.28705078e+01,6.51747426e-02,7.38378979e-02,9.33424776e-02,1.15366396e-01,1.16433868e-01,1.03437812e-01,7.01906597e-02,3.81135432e-02,1.48313036e-02,5.63481062e-03
7.50,100.00,MEAN,5.0,7.54744575e+01,5.62962316e-02,6.36325496e-02,7.99796178e-02,9.98801819e-02,1.02442301e-01,9.29778125e-02,6.44583708e-02,3.51300950e-02,1.36829369e-02,5.23334450e-03
7.50,109.90,MEAN,5.0,6.91671689e+01,4.87842154e-02,5.49641257e-02,6.88143995e-02,8.70521145e-02,9.07568313e-02,8.39033545e-02,5.93033633e-02,3.25896221e-02,1.27022111e-02,4.88966746e-03
7.50,119.95,MEAN,5.0,6.36648910e+01,4.23817928e-02,4.75969720e-02,5.93990261e-02,7.60290081e-02,8.06267816e-02,7.60815452e-02,5.48882424e-02,3.04915376e-02,1.18571230e-02,4.58753430e-03
7.50,149.97,MEAN,5.0,5.06290758e+01,2.79627142e-02,3.13385808e-02,3.87060920e-02,5.16867618e-02,5.76340746e-02,5.76606222e-02,4.42975110e-02,2.52626744e-02,9.83284797e-03,3.87150054e-03
7.50,199.99,MEAN,5.0,3.63998840e+01,1.44138276e-02,1.61428170e-02,1.95289694e-02,2.81824876e-02,3.44016541e-02,3.81135432e-02,3.23727299e-02,1.94302919e-02,7.56622626e-03,3.03934027e-03
7.50,250.03,MEAN,5.0,2.71331365e+01,7.60115038e-03,8.42906348e-03,1.01129841e-02,1.58299420e-02,2.11826029e-02,2.59644618e-02,2.44275170e-02,1.53949869e-02,6.04198057e-03,2.46592194e-03
7.50,299.92,MEAN,5.0,2.06823556e+01,4.04091136e-03,4.46353890e-03,5.31226002e-03,9.02982481e-03,1.32214572e-02,1.80085740e-02,1.88355942e-02,1.25106342e-02,4.93832109e-03,2.03600727e-03
7.50,349.95,MEAN,5.0,1.59808546e+01,2.16810007e-03,2.38604881e-03,2.82474549e-03,5.22852663e-03,8.44654936e-03,1.27314927e-02,1.47156457e-02,1.03128648e-02,4.09335419e-03,1.70600117e-03
7.50,399.94,MEAN,5.0,1.25429589e+01,1.17267948e-03,1.29383628e-03,1.51105170e-03,3.05759053e-03,5.42974363e-03,9.08823031e-03,1.16541157e-02,8.60952764e-03,3.44333538e-03,1.44803588e-03
7.50,500.03,MEAN,5.0,7.89768849e+00,3.47359615e-04,3.78686065e-04,4.39419499e-04,1.06728234e-03,2.29815504e-03,4.71823235e-03,7.44696520e-03,6.12885469e-03,2.50714426e-03,1.07097498e-03
7.50,749.89,MEAN,5.0,2.71331365e+00,1.72456403e-05,1.87576887e-05,2.12754779e-05,8.21446577e-05,2.88854624e-04,9.96734118e-04,2.63438548e-03,2.85482390e-03,1.22653325e-03,5.39112404e-04
7.50,1000.00,MEAN,5.0,1.00069101e+00,8.91824347e-07,9.60238964e-07,1.07418560e-06,6.66775025e-06,3.83865715e-05,2.23346589e-04,9.84417497e-04,1.41997051e-03,6.43397434e-04,2.88190277e-04
7.60,0.10,MEAN,5.0,8.98462593e+02,6.43101207e-01,7.94107549e-01,1.14493103e+00,1.51105170e+00,1.45070572e+00,1.07492787e+00,5.90037106e-01,3.21350755e-01,1.39694505e-01,4.24403859e-02
7.60,1.00,MEAN,5.0,8.63574878e+02,6.02392179e-01,7.39570065e-01,1.08113350e+00,1.43906140e+00,1.38637055e+00,1.02891459e+00,5.68040531e-01,3.10941955e-01,1.35325402e-01,4.12932746e-02
7.60,2.00,MEAN,5.0,7.83068943e+02,5.37129895e-01,6.56416251e-01,9.66004889e-01,1.28315560e+00,1.23759722e+00,9.31063549e-01,5.20929947e-01,2.86998300e-01,1.24904856e-01,3.85726365e-02
7.60,5.00,MEAN,5.0,5.70821076e+02,4.17618111e-01,5.02087402e-01,7.26573116e-01,9.36654285e-01,8.94703888e-01,6.84036576e-01,3.92897553e-01,2.15267925e-01,9.33424776e-02,2.99625881e-02
7.60,10.00,MEAN,5.0,3.98933034e+02,3.25221557e-01,3.85815192e-01,5.42849353e-01,6.70315597e-01,6.31654107e-01,4.87168640e-01,2.85482390e-01,1.55445919e-01,6.57021111e-02,2.17911086e-02
7.60,15.00,MEAN,5.0,3.15645789e+02,2.73513851e-01,3.21720937e-01,4.44098519e-01,5.36017939e-01,5.01971805e-01,3.89474765e-01,2.31035823e-01,1.24674985e-01,5.21049909e-02,1.77778536e-02
7.60,20.00,MEAN,5.0,2.64606190e+02,2.37782191e-01,2.78984018e-01,3.77815111e-01,4.49654894e-01,4.19739001e-01,3.29442272e-01,1.97187474e-01,1.06140059e-01,4.38005258e-02,1.51977510e-02
7.60,25.00,MEAN,5.0,2.29667742e+02,2.10658663e-01,2.45741964e-01,3.28987445e-01,3.88489535e-01,3.63311650e-01,2.87593671e-01,1.73651814e-01,9.32780212e-02,3.82102012e-02,1.33776344e-02
7.60,29.99,MEAN,5.0,2.04126787e+02,1.88486098e-01,2.19623761e-01,2.90589103e-01,3.40548777e-01,3.19653397e-01,2.55493187e-01,1.55983738e-01,8.38647245e-02,3.39843779e-02,1.20581123e-02
7.60,39.99,MEAN,5.0,1.67880402e+02,1.55231311e-01,1.79258321e-01,2.33657284e-01,2.72194487e-01,2.58035420e-01,2.09401276e-01,1.30972261e-01,7.04010805e-02,2.82409515e-02,1.01807395e-02
7.60,50.00,MEAN,5.0,1.43714305e+02,1.29353840e-01,1.48381352e-01,1.91813568e-01,2.24222569e-01,2.14377560e-01,1.77287993e-01,1.13312892e-01,6.11335090e-02,2.43152828e-02,8.88954074e-03
7.60,59.98,MEAN,5.0,1.25574079e+02,1.09264561e-01,1.25828588e-01,1.60427688e-01,1.88269220e-01,1.81000312e-01,1.53560432e-01,1.00064338e-01,5.42599419e-02,2.14476308e-02,7.92828630e-03
7.60,69.98,MEAN,5.0,1.11352507e+02,9.31277959e-02,1.06482766e-01,1.34858810e-01,1.59506845e-01,1.56631578e-01,1.34424777e-01,8.96147143e-02,4.88741620e-02,1.93321130e-02,7.16934243e-03
7.60,79.98,MEAN,5.0,9.99309463e+01,7.98324255e-02,9.10498688e-02,1.14862780e-01,1.36703403e-01,1.36075308e-01,1.19063686e-01,8.10922451e-02,4.45429857e-02,1.75218244e-02,6.55208201e-03
7.60,89.95,MEAN,5.0,9.05315592e+01,6.87352196e-02,7.83392347e-02,9.81023305e-02,1.17511217e-01,1.18625846e-01,1.06384737e-01,7.40251548e-02,4.09618275e-02,1.60095574e-02,6.05033364e-03
7.60,100.00,MEAN,5.0,8.24707606e+01,5.94948432e-02,6.75428411e-02,8.41548838e-02,1.01924672e-01,1.04491106e-01,9.56267342e-02,6.78389823e-02,3.78163252e-02,1.47869745e-02,5.62055658e-03
7.60,109.90,MEAN,5.0,7.56136147e+01,5.16154032e-02,5.84089400e-02,7.25402962e-02,8.87318067e-02,9.25506183e-02,8.62738789e-02,6.25430886e-02,3.51300950e-02,1.37302778e-02,5.23334450e-03
7.60,119.95,MEAN,5.0,6.95664754e+01,4.48414166e-02,5.06849852e-02,6.26584034e-02,7.75852787e-02,8.21635744e-02,7.83211985e-02,5.79801486e-02,3.28835976e-02,1.27932040e-02,4.90319679e-03
7.60,149.97,MEAN,5.0,5.56032274e+01,2.96878895e-02,3.34718198e-02,4.09146956e-02,5.27690559e-02,5.88002706e-02,5.94674511e-02,4.69439170e-02,2.73576837e-02,1.06188949e-02,4.12932746e-03
7.60,199.99,MEAN,5.0,4.00221117e+01,1.53985322e-02,1.72139019e-02,2.06908973e-02,2.87792402e-02,3.50492980e-02,3.93621964e-02,3.44333538e-02,2.10755698e-02,8.15603958e-03,3.22611114e-03
7.60,250.03,MEAN,5.0,2.98194755e+01,8.11856598e-03,9.05689482e-03,1.07517541e-02,1.61874830e-02,2.15664829e-02,2.68027481e-02,2.60482964e-02,1.67409201e-02,6.50997505e-03,2.60963233e-03
7.60,299.92,MEAN,5.0,2.28296892e+01,4.33590067e-03,4.81924854e-03,5.66081972e-03,9.25719313e-03,1.36075308e-02,1.87059308e-02,2.01594799e-02,1.36012657e-02,5.31593087e-03,2.15069747e-03
7.60,349.95,MEAN,5.0,1.77296434e+01,2.32851653e-03,2.58808970e-03,3.01078209e-03,5.36017939e-03,8.63931530e-03,1.31910487e-02,1.57463291e-02,1.12403368e-02,4.41041366e-03,1.80667204e-03
7.60,399.94,MEAN,5.0,1.38324784e+01,1.25654870e-03,1.38892669e-03,1.61576920e-03,3.14180571e-03,5.55877793e-03,9.42278592e-03,1.24646281e-02,9.38813496e-03,3.71517542e-03,1.51977510e-03
7.60,500.03,MEAN,5.0,8.78415519e+00,3.73232389e-04,4.11888176e-04,4.70846476e-04,1.09592119e-03,2.34952096e-03,4.89981096e-03,7.97589310e-03,6.69698497e-03,2.68830986e-03,1.12119028e-03
7.60,749.89,MEAN,5.0,3.03528866e+00,1.87231676e-05,2.04164075e-05,2.29023119e-05,8.44266048e-05,2.95242806e-04,1.03724016e-03,2.82539599e-03,3.13891333e-03,1.31849754e-03,5.62055658e-04
7.60,1000.00,MEAN,5.0,1.12021143e+00,9.68231760e-07,1.05166961e-06,1.16005699e-06,6.87193945e-06,3.92807096e-05,2.33119887e-04,1.06237863e-03,1.55445919e-03,6.91798036e-04,2.99625881e-04
7.70,0.10,MEAN,5.0,9.44278279e+02,6.45474849e-01,7.96488160e-01,1.15207121e+00,1.52292783e+00,1.47631599e+00,1.08038694e+00,5.98934492e-01,3.34795278e-01,1.51035600e-01,4.73128734e-02
7.70,1.00,MEAN,5.0,9.07820530e+02,6.06148904e-01,7.44353654e-01,1.08912901e+00,1.43906140e+00,1.39919848e+00,1.03437812e+00,5.76871820e-01,3.24398864e-01,1.46345484e-01,4.60234663e-02
7.70,2.00,MEAN,5.0,8.24707606e+02,5.43224469e-01,6.63558665e-01,9.76515912e-01,1.29502849e+00,1.25279302e+00,9.38165211e-01,5.31226002e-01,2.98936761e-01,1.35014162e-01,4.28725509e-02
7.70,5.00,MEAN,5.0,6.04365966e+02,4.26264656e-01,5.12836969e-01,7.40422017e-01,9.43798591e-01,9.07568313e-01,6.91002032e-01,4.01771683e-01,2.25724825e-01,1.00734753e-01,3.29745839e-02
