rup_mag,rup_hypo_depth,dist_rrup,site_vs30,result_type,damping,0.04,0.10,0.20,0.40,0.80,1.00,2.00,3.00,4.00,pga
7.0,200.0,10.0,1200.0,MEAN,5.0,1.1246809625760368,1.3103379983461914,1.0356840039377349,1.1320119570837863,0.30779223197400174,0.21429309248056255,0.04673373593495818,0.016755619916319835,5.904741771273809E-4,0.4950481172931686
7.0,200.0,30.0,180.0,MEAN,5.0,0.9200553487396563,1.100152754283652,0.9720301843658091,1.0250546553032092,0.40319521680134673,0.30301265594419663,0.060704883625557336,0.021764747387409505,9.500224633446428E-4,0.4290553681152598
7.0,200.0,30.0,250.0,MEAN,5.0,0.9200553487396563,1.100152754283652,0.9720301843658091,1.0250546553032092,0.40319521680134673,0.30301265594419663,0.060704883625557336,0.021764747387409505,9.500224633446428E-4,0.4290553681152598
7.0,200.0,30.0,600.0,MEAN,5.0,0.8774323769710781,1.0197471785295036,0.8040111581917906,0.8807295066954116,0.26705815335740074,0.1911880607384408,0.042975766454243024,0.015408261161102239,5.069984149760079E-4,0.40917872170764447
7.0,200.0,30.0,900.0,MEAN,5.0,0.7610492449718453,0.8844873299080793,0.7062481764140969,0.7687508519902719,0.21630859132506242,0.15186607478672437,0.03413686470352184,0.012239216888269051,3.3357110206144074E-4,0.34168971456159525
7.0,200.0,30.0,1200.0,MEAN,5.0,0.7610492449718453,0.8844873299080793,0.7062481764140969,0.7687508519902719,0.21630859132506242,0.15186607478672437,0.03413686470352184,0.012239216888269051,3.3357110206144074E-4,0.34168971456159525
7.0,200.0,50.0,180.0,MEAN,5.0,0.6877313432808468,0.8348782945764637,0.7993696655431592,0.8209467192065147,0.2948831712200271,0.21348335203948646,0.044619902058199525,0.015997739205595097,5.42815228344802E-4,0.3380058321877167
7.0,200.0,50.0,250.0,MEAN,5.0,0.6877313432808468,0.8348782945764637,0.7993696655431592,0.8209467192065147,0.2948831712200271,0.21348335203948646,0.044619902058199525,0.015997739205595097,5.42815228344802E-4,0.3380058321877167
7.0,200.0,50.0,600.0,MEAN,5.0,0.6358680397770613,0.7364448965528348,0.58413487877804,0.6388168844219031,0.18907485189986356,0.13469888889356477,0.03158847156173548,0.011325532030277894,2.896841611794782E-4,0.31251608356411437
7.0,200.0,50.0,900.0,MEAN,5.0,0.5025873280380608,0.5820828374005459,0.471457666231588,0.5102189989715838,0.15062066457803674,0.10699513063414734,0.025091614853271507,0.008996189864923947,1.9059283429703663E-4,0.23199330604379614
7.0,200.0,50.0,1200.0,MEAN,5.0,0.5025873280380608,0.5820828374005459,0.471457666231588,0.5102189989715838,0.15062066457803674,0.10699513063414734,0.025091614853271507,0.008996189864923947,1.9059283429703663E-4,0.23199330604379614
7.0,200.0,90.0,180.0,MEAN,5.0,0.39191373411905456,0.48076364648215203,0.5069928845529852,0.5036762691420889,0.17581465721363898,0.12452998834711795,0.028613428002607973,0.010258878613555268,2.420014587614232E-4,0.2099685727184401
7.0,200.0,90.0,250.0,MEAN,5.0,0.39191373411905456,0.48076364648215203,0.5069928845529852,0.5036762691420889,0.17581465721363898,0.12452998834711795,0.028613428002607973,0.010258878613555268,2.420014587614232E-4,0.2099685727184401
7.0,200.0,90.0,600.0,MEAN,5.0,0.3515349700278201,0.4039954766426525,0.32815293402824364,0.355696040662248,0.1092011642721894,0.07857311075564696,0.02025675573122536,0.0072627298669750455,1.2914889989228926E-4,0.18833556849768063
7.0,200.0,90.0,900.0,MEAN,5.0,0.25368961421839065,0.2915483959030829,0.243786280520778,0.2604372784138562,0.08558780701578017,0.06241284036332852,0.016090513021225213,0.005768991394513603,8.49713521671114E-5,0.12459165135682221
7.0,200.0,90.0,1200.0,MEAN,5.0,0.25368961421839065,0.2915483959030829,0.243786280520778,0.2604372784138562,0.08558780701578017,0.06241284036332852,0.016090513021225213,0.005768991394513603,8.49713521671114E-5,0.12459165135682221
7.0,200.0,120.0,180.0,MEAN,5.0,0.2635237552670447,0.32255679298099205,0.3534977349477998,0.34618045135594133,0.12765698148131496,0.0913537886473115,0.022597668312555438,0.008102025949032074,1.5755890840245894E-4,0.14892869913685217
7.0,200.0,120.0,250.0,MEAN,5.0,0.2635237552670447,0.32255679298099205,0.3534977349477998,0.34618045135594133,0.12765698148131496,0.0913537886473115,0.022597668312555438,0.008102025949032074,1.5755890840245894E-4,0.14892869913685217
7.0,200.0,120.0,600.0,MEAN,5.0,0.23486579410228106,0.26829105452465346,0.22302145014178765,0.23952041740454064,0.07875958207908607,0.057640343893112504,0.015997924018784655,0.0057357951155881486,8.408445053411078E-5,0.13273284282075778
7.0,200.0,120.0,900.0,MEAN,5.0,0.16627224883074287,0.1899355210387034,0.16281208402348835,0.17218786448064016,0.06151733695840045,0.04578535261351656,0.012707602745094387,0.004556104008905291,5.5321953683467336E-5,0.08569952129901448
7.0,200.0,120.0,1200.0,MEAN,5.0,0.16627224883074287,0.1899355210387034,0.16281208402348835,0.17218786448064016,0.06151733695840045,0.04578535261351656,0.012707602745094387,0.004556104008905291,5.5321953683467336E-5,0.08569952129901448
7.0,200.0,150.0,180.0,MEAN,5.0,0.18092110343647275,0.22010179557362095,0.24734969486303807,0.23977192844586004,0.09621638075440588,0.07029124215415947,0.01873494412051457,0.006717109098098344,1.120527576867504E-4,0.10736540495639835
7.0,200.0,150.0,250.0,MEAN,5.0,0.18092110343647275,0.22010179557362095,0.24734969486303807,0.23977192844586004,0.09621638075440588,0.07029124215415947,0.01873494412051457,0.006717109098098344,1.120527576867504E-4,0.10736540495639835
7.0,200.0,150.0,600.0,MEAN,5.0,0.16124610316594853,0.1830726995127841,0.1560527329789804,0.165896925023633,0.059361907585825276,0.04435077548980268,0.013263324710790681,0.004755349069247064,5.979918658014287E-5,0.09568951789049956
7.0,200.0,150.0,900.0,MEAN,5.0,0.11415349898470313,0.12960554585589948,0.11392299107424815,0.11926096970463415,0.046366249985731474,0.0352290732034679,0.010535433304097305,0.003777308031672772,3.934387165857287E-5,0.06178234190028837
7.0,200.0,150.0,1200.0,MEAN,5.0,0.11415349898470313,0.12960554585589948,0.11392299107424815,0.11926096970463415,0.046366249985731474,0.0352290732034679,0.010535433304097305,0.003777308031672772,3.934387165857287E-5,0.06178234190028837
7.0,200.0,200.0,180.0,MEAN,5.0,0.10316454194708025,0.12422621729559705,0.14561606597043608,0.1387593194724976,0.06416957383387271,0.0485331030433521,0.014662130708919224,0.005256868178995319,7.175752162583782E-5,0.06645352140455943
7.0,200.0,200.0,250.0,MEAN,5.0,0.10316454194708025,0.12422621729559705,0.14561606597043608,0.1387593194724976,0.06416957383387271,0.0485331030433521,0.014662130708919224,0.005256868178995319,7.175752162583782E-5,0.06645352140455943
7.0,200.0,200.0,600.0,MEAN,5.0,0.09194549479247338,0.10332686696760564,0.0918690644551498,0.09600683686396211,0.039590226548546555,0.03062231781561703,0.010379993625468582,0.0037215776663828545,3.8294831049387804E-5,0.05922676329410451
7.0,200.0,200.0,900.0,MEAN,5.0,0.06509242543144526,0.07314981988333709,0.06706706387086009,0.06901796679498208,0.030923034919113315,0.02432417165364499,0.008245122012967747,0.002956154218127204,2.5195441680040505E-5,0.0382400101928731
7.0,200.0,200.0,1200.0,MEAN,5.0,0.06509242543144526,0.07314981988333709,0.06706706387086009,0.06901796679498208,0.030923034919113315,0.02432417165364499,0.008245122012967747,0.002956154218127204,2.5195441680040505E-5,0.0382400101928731
7.0,250.0,0.0,180.0,MEAN,5.0,1.2107688548061664,1.4111870882066055,1.1136070696746565,1.21797551969752,0.5694901971910448,0.4569604836826806,0.08839567036075426,0.03169282800062158,0.0018813713837848435,0.5312811585147378
7.0,250.0,0.0,250.0,MEAN,5.0,1.2107688548061664,1.4111870882066055,1.1136070696746565,1.21797551969752,0.5694901971910448,0.4569604836826806,0.08839567036075426,0.03169282800062158,0.0018813713837848435,0.5312811585147378
7.0,250.0,0.0,600.0,MEAN,5.0,1.2107688548061664,1.4111870882066055,1.1136070696746565,1.21797551969752,0.39644265571752296,0.28832257331680916,0.0625793421897059,0.022436803978251617,0.0010040313217458132,0.5312811585147378
7.0,250.0,0.0,900.0,MEAN,5.0,1.2107688548061664,1.4111870882066055,1.1136070696746565,1.21797551969752,0.3293828399254578,0.22902276069390307,0.04970853841175582,0.01782218689689933,6.605855651734222E-4,0.5312811585147378
7.0,250.0,0.0,1200.0,MEAN,5.0,1.2107688548061664,1.4111870882066055,1.1136070696746565,1.21797551969752,0.3293828399254578,0.22902276069390307,0.04970853841175582,0.01782218689689933,6.605855651734222E-4,0.5312811585147378
7.0,250.0,10.0,180.0,MEAN,5.0,1.1434264715763442,1.3354851662234593,1.0649100954855615,1.160747651691112,0.5356584974643155,0.4275709317846074,0.08310564036733227,0.029796173899629668,0.001681691635843897,0.5049659463403818
7.0,250.0,10.0,250.0,MEAN,5.0,1.1434264715763442,1.3354851662234593,1.0649100954855615,1.160747651691112,0.5356584974643155,0.4275709317846074,0.08310564036733227,0.029796173899629668,0.001681691635843897,0.5049659463403818
7.0,250.0,10.0,600.0,MEAN,5.0,1.1387110047103195,1.3266840537509532,1.0474483331258564,1.1455027357281762,0.3712786570281455,0.26977901969573803,0.058834287756597096,0.021094075703019508,8.974682460134206E-4,0.5028834773337332
7.0,250.0,10.0,900.0,MEAN,5.0,1.1246809625760368,1.3103379983461914,1.0356840039377349,1.1320119570837863,0.30779223197400174,0.21429309248056255,0.04673373593495818,0.016755619916319835,5.904741771273809E-4,0.4950481172931686
7.0,250.0,10.0,1200.0,MEAN,5.0,1.1246809625760368,1.3103379983461914,1.0356840039377349,1.1320119570837863,0.30779223197400174,0.21429309248056255,0.04673373593495818,0.016755619916319835,5.904741771273809E-4,0.4950481172931686
7.0,250.0,30.0,180.0,MEAN,5.0,0.9200553487396563,1.100152754283652,0.9720301843658091,1.0250546553032092,0.40319521680134673,0.30301265594419663,0.060704883625557336,0.021764747387409505,9.500224633446428E-4,0.4290553681152598
7.0,250.0,30.0,250.0,MEAN,5.0,0.9200553487396563,1.100152754283652,0.9720301843658091,1.0250546553032092,0.40319521680134673,0.30301265594419663,0.060704883625557336,0.021764747387409505,9.500224633446428E-4,0.4290553681152598
7.0,250.0,30.0,600.0,MEAN,5.0,0.8774323769710781,1.0197471785295036,0.8040111581917906,0.8807295066954116,0.26705815335740074,0.1911880607384408,0.042975766454243024,0.015408261161102239,5.069984149760079E-4,0.40917872170764447
7.0,250.0,30.0,900.0,MEAN,5.0,0.7610492449718453,0.8844873299080793,0.7062481764140969,0.7687508519902719,0.21630859132506242,0.15186607478672437,0.03413686470352184,0.012239216888269051,3.3357110206144074E-4,0.34168971456159525
7.0,250.0,30.0,1200.0,MEAN,5.0,0.7610492449718453,0.8844873299080793,0.7062481764140969,0.7687508519902719,0.21630859132506242,0.15186607478672437,0.03413686470352184,0.012239216888269051,3.3357110206144074E-4,0.34168971456159525
7.0,250.0,50.0,180.0,MEAN,5.0,0.6877313432808468,0.8348782945764637,0.7993696655431592,0.8209467192065147,0.2948831712200271,0.21348335203948646,0.044619902058199525,0.015997739205595097,5.42815228344802E-4,0.3380058321877167
7.0,250.0,50.0,250.0,MEAN,5.0,0.6877313432808468,0.8348782945764637,0.7993696655431592,0.8209467192065147,0.2948831712200271,0.21348335203948646,0.044619902058199525,0.015997739205595097,5.42815228344802E-4,0.3380058321877167
7.0,250.0,50.0,600.0,MEAN,5.0,0.6358680397770613,0.7364448965528348,0.58413487877804,0.6388168844219031,0.18907485189986356,0.13469888889356477,0.03158847156173548,0.011325532030277894,2.896841611794782E-4,0.31251608356411437
7.0,250.0,50.0,900.0,MEAN,5.0,0.5025873280380608,0.5820828374005459,0.471457666231588,0.5102189989715838,0.15062066457803674,0.10699513063414734,0.025091614853271507,0.008996189864923947,1.9059283429703663E-4,0.23199330604379614
7.0,250.0,50.0,1200.0,MEAN,5.0,0.5025873280380608,0.5820828374005459,0.471457666231588,0.5102189989715838,0.15062066457803674,0.10699513063414734,0.025091614853271507,0.008996189864923947,1.9059283429703663E-4,0.23199330604379614
7.0,250.0,90.0,180.0,MEAN,5.0,0.39191373411905456,0.48076364648215203,0.5069928845529852,0.5036762691420889,0.17581465721363898,0.12452998834711795,0.028613428002607973,0.010258878613555268,2.420014587614232E-4,0.2099685727184401
7.0,250.0,90.0,250.0,MEAN,5.0,0.39191373411905456,0.48076364648215203,0.5069928845529852,0.5036762691420889,0.17581465721363898,0.12452998834711795,0.028613428002607973,0.010258878613555268,2.420014587614232E-4,0.2099685727184401
7.0,250.0,90.0,600.0,MEAN,5.0,0.3515349700278201,0.4039954766426525,0.32815293402824364,0.355696040662248,0.1092011642721894,0.07857311075564696,0.02025675573122536,0.0072627298669750455,1.2914889989228926E-4,0.18833556849768063
7.0,250.0,90.0,900.0,MEAN,5.0,0.25368961421839065,0.2915483959030829,0.243786280520778,0.2604372784138562,0.08558780701578017,0.06241284036332852,0.016090513021225213,0.005768991394513603,8.49713521671114E-5,0.12459165135682221
7.0,250.0,90.0,1200.0,MEAN,5.0,0.25368961421839065,0.2915483959030829,0.243786280520778,0.2604372784138562,0.08558780701578017,0.06241284036332852,0.016090513021225213,0.005768991394513603,8.49713521671114E-5,0.12459165135682221
7.0,250.0,120.0,180.0,MEAN,5.0,0.2635237552670447,0.32255679298099205,0.3534977349477998,0.34618045135594133,0.12765698148131496,0.0913537886473115,0.022597668312555438,0.008102025949032074,1.5755890840245894E-4,0.14892869913685217
7.0,250.0,120.0,250.0,MEAN,5.0,0.2635237552670447,0.32255679298099205,0.3534977349477998,0.34618045135594133,0.12765698148131496,0.0913537886473115,0.022597668312555438,0.008102025949032074,1.5755890840245894E-4,0.14892869913685217
7.0,250.0,120.0,600.0,MEAN,5.0,0.23486579410228106,0.26829105452465346,0.22302145014178765,0.23952041740454064,0.07875958207908607,0.057640343893112504,0.015997924018784655,0.0057357951155881486,8.408445053411078E-5,0.13273284282075778
7.0,250.0,120.0,900.0,MEAN,5.0,0.16627224883074287,0.1899355210387034,0.16281208402348835,0.17218786448064016,0.06151733695840045,0.04578535261351656,0.012707602745094387,0.004556104008905291,5.5321953683467336E-5,0.08569952129901448
7.0,250.0,120.0,1200.0,MEAN,5.0,0.16627224883074287,0.1899355210387034,0.16281208402348835,0.17218786448064016,0.06151733695840045,0.04578535261351656,0.012707602745094387,0.004556104008905291,5.5321953683467336E-5,0.08569952129901448
7.0,250.0,150.0,180.0,MEAN,5.0,0.18092110343647275,0.22010179557362095,0.24734969486303807,0.23977192844586004,0.09621638075440588,0.07029124215415947,0.01873494412051457,0.006717109098098344,1.120527576867504E-4,0.10736540495639835
7.0,250.0,150.0,250.0,MEAN,5.0,0.18092110343647275,0.22010179557362095,0.24734969486303807,0.23977192844586004,0.09621638075440588,0.07029124215415947,0.01873494412051457,0.006717109098098344,1.120527576867504E-4,0.10736540495639835
7.0,250.0,150.0,600.0,MEAN,5.0,0.16124610316594853,0.1830726995127841,0.1560527329789804,0.165896925023633,0.059361907585825276,0.04435077548980268,0.013263324710790681,0.004755349069247064,5.979918658014287E-5,0.09568951789049956
7.0,250.0,150.0,900.0,MEAN,5.0,0.11415349898470313,0.12960554585589948,0.11392299107424815,0.11926096970463415,0.046366249985731474,0.0352290732034679,0.010535433304097305,0.003777308031672772,3.934387165857287E-5,0.06178234190028837
7.0,250.0,150.0,1200.0,MEAN,5.0,0.11415349898470313,0.12960554585589948,0.11392299107424815,0.11926096970463415,0.046366249985731474,0.0352290732034679,0.010535433304097305,0.003777308031672772,3.934387165857287E-5,0.06178234190028837
7.0,250.0,200.0,180.0,MEAN,5.0,0.10316454194708025,0.12422621729559705,0.14561606597043608,0.1387593194724976,0.06416957383387271,0.0485331030433521,0.014662130708919224,0.005256868178995319,7.175752162583782E-5,0.06645352140455943
7.0,250.0,200.0,250.0,MEAN,5.0,0.10316454194708025,0.12422621729559705,0.14561606597043608,0.1387593194724976,0.06416957383387271,0.0485331030433521,0.014662130708919224,0.005256868178995319,7.175752162583782E-5,0.06645352140455943
7.0,250.0,200.0,600.0,MEAN,5.0,0.09194549479247338,0.10332686696760564,0.0918690644551498,0.09600683686396211,0.039590226548546555,0.03062231781561703,0.010379993625468582,0.0037215776663828545,3.8294831049387804E-5,0.05922676329410451
7.0,250.0,200.0,900.0,MEAN,5.0,0.06509242543144526,0.07314981988333709,0.06706706387086009,0.06901796679498208,0.030923034919113315,0.02432417165364499,0.008245122012967747,0.002956154218127204,2.5195441680040505E-5,0.0382400101928731
7.0,250.0,200.0,1200.0,MEAN,5.0,0.06509242543144526,0.07314981988333709,0.06706706387086009,0.06901796679498208,0.030923034919113315,0.02432417165364499,0.008245122012967747,0.002956154218127204,2.5195441680040505E-5,0.0382400101928731
8.0,0.0,0.0,180.0,MEAN,5.0,0.20716575797270237,0.2921520855847809,0.531866230517585,0.45997394766070726,0.2791886422648508,0.2165398716834059,0.08288549054724424,0.04324127710871461,0.0033099046010550766,0.17747558015073
8.0,0.0,0.0,250.0,MEAN,5.0,0.20716575797270237,0.2921520855847809,0.531866230517585,0.45997394766070726,0.2791886422648508,0.2165398716834059,0.08288549054724424,0.04324127710871461,0.0033099046010550766,0.17747558015073
8.0,0.0,0.0,600.0,MEAN,5.0,0.1846481574232759,0.24302569783311898,0.3356374849702952,0.3183168501608716,0.17226018084203396,0.13662742241144374,0.05867843361953285,0.030612479840500834,0.0017663965339816852,0.1581851131342725
8.0,0.0,0.0,900.0,MEAN,5.0,0.13074527204809705,0.17208111589779898,0.24506668042007643,0.22887430916869217,0.13455303916637407,0.10852701925901075,0.04660993659338947,0.02431635707223767,0.0011621709676265218,0.1021570229368299
8.0,0.0,0.0,1200.0,MEAN,5.0,0.13074527204809705,0.17208111589779898,0.24506668042007643,0.22887430916869217,0.13455303916637407,0.10852701925901075,0.04660993659338947,0.02431635707223767,0.0011621709676265218,0.1021570229368299
8.0,0.0,10.0,180.0,MEAN,5.0,0.2055493167732132,0.2898470086816416,0.5280119579501175,0.4565261186101695,0.27749975872199645,0.21530000951440822,0.08253725267232119,0.043059601759387736,0.003284663808095829,0.17627623122903835
8.0,0.0,10.0,250.0,MEAN,5.0,0.2055493167732132,0.2898470086816416,0.5280119579501175,0.4565261186101695,0.27749975872199645,0.21530000951440822,0.08253725267232119,0.043059601759387736,0.003284663808095829,0.17627623122903835
